,Open,High,Low,Close,Volume,TradingDate
87,14850.0,14850.0,14850.0,14850.0,0,2023-02-02
88,14850.0,14850.0,14850.0,14850.0,0,2023-02-03
89,14850.0,14850.0,14850.0,14850.0,0,2023-02-06
90,14850.0,14850.0,14850.0,14850.0,0,2023-02-07
91,14850.0,14850.0,14850.0,14850.0,0,2023-02-08
92,14850.0,14850.0,14850.0,14850.0,0,2023-02-09
93,14850.0,14850.0,14850.0,14850.0,0,2023-02-10
94,14850.0,14850.0,14850.0,14850.0,0,2023-02-13
95,14850.0,14850.0,14850.0,14850.0,0,2023-02-14
96,14850.0,14850.0,14850.0,14850.0,0,2023-02-15
97,14850.0,14850.0,14850.0,14850.0,0,2023-02-16
98,14850.0,14850.0,14850.0,14850.0,0,2023-02-17
99,14850.0,14850.0,14850.0,14850.0,100,2023-02-20
100,14850.0,14850.0,14850.0,14850.0,0,2023-02-21
101,14850.0,14850.0,14850.0,14850.0,0,2023-02-22
102,14850.0,14850.0,14850.0,14850.0,0,2023-02-23
103,14850.0,14850.0,14850.0,14850.0,0,2023-02-24
104,14850.0,14850.0,14850.0,14850.0,0,2023-02-27
105,14850.0,14850.0,14850.0,14850.0,0,2023-02-28
